"ride_id","driver_id","user_id","rating"
"3043681","","107103",""
"3043682","112223","104402","4"
"3043683","104247","114700","3"
"3043684","114051","117139","1"
"3043686","108598","109401","4"
"3043688","100947","100710","5"
"3043690","","111189",""
"3043692","109145","110276","1"
"3043693","103449","105254","1"
"3043696","","102106",""
"3043697","107343","111899","4"
"3043698","114500","108830","4"
"3043699","104553","117007",""
"3043700","115385","104931","5"
"3043703","113261","106920","1"
"3043705","106874","117549",""
"3043707","107382","117393",""
"3043709","103574","109721","5"
"3043711","116001","108792",""
"3043716","","106790",""
"3043718","","113701",""
"3043720","111312","108106",""
"3043722","","117572",""
"3043727","","109945",""
"3043728","","117207",""
"3043729","117091","115802","5"
"3043732","112621","100238","3"
"3043733","101461","110174",""
"3043734","","100523",""
"3043737","106202","103074","5"
"3043738","112736","101819","1"
"3043741","102768","111064","3"
"3043742","106346","117337",""
"3043745","101018","114163","3"
"3043746","","114560",""
"3043747","102029","110584","2"
"3043750","102277","107037","5"
"3043751","108700","102424",""
"3043755","115952","108264","5"
"3043756","","108802",""
"3043760","112436","111083","3"
"3043761","112800","114766","2"
"3043762","107016","106287","4"
"3043763","","116527",""
"3043765","114628","115701","4"
"3043766","113054","117010","5"
"3043767","","110351",""
"3043768","113474","110751","1"
"3043769","117241","116908","1"
"3043770","109640","114325",""
"3043771","","115528",""
"3043773","","105279",""
"3043774","116314","105486",""
"3043776","106328","108083","5"
"3043777","110066","108347","3"
"3043781","","109430",""
"3043782","114900","106442","3"
"3043785","108414","116352","5"
"3043788","","114372",""
"3043794","105858","117542","5"
"3043797","","105780",""
"3043800","106332","100022",""
"3043802","110088","116714","3"
"3043803","103564","100655","4"
"3043805","114727","115698","5"
"3043806","101438","102898","2"
"3043807","111287","110139","4"
"3043808","","114023",""
"3043810","111404","103474",""
"3043813","","108862",""
"3043814","116219","106046","3"
"3043816","105939","101796",""
"3043817","","107018",""
"3043820","","103866",""
"3043821","","102214",""
"3043822","","108103",""
"3043825","","105646",""
"3043826","111741","109022",""
"3043827","","104292",""
"3043831","117141","107358","1"
"3043833","100253","102982","4"
"3043834","111018","113079",""
"3043835","116039","110927",""
"3043837","104762","116742","2"
"3043839","","108403",""
"3331067","104871","108616",""
"3043840","100520","115576","4"
"3043843","115721","106876",""
"3043848","109775","117427","2"
"3043849","","114125",""
"3043850","","113535",""
"3043851","108424","109892","1"
"3043853","","101019",""
"3043856","100711","110006","1"
"3043857","116921","109607",""
"3043860","115849","103404","4"
"3043861","","111365",""
"3043862","106265","114188","5"
"3043864","106937","106604",""
"3043867","","101808",""
"3043868","102978","106239","5"
"3043869","","102583",""
"3043872","","114733",""
"3043876","107053","106710","5"
"3043877","116110","106860","4"
"3043878","116475","103439","2"
"3043881","101572","107881",""
"3043882","106559","112653",""
"3043883","107574","108453","1"
"3043888","100454","116163",""
"3043889","117232","102873",""
"3043891","107126","112532","4"
"3043892","","102114",""
"3043894","110571","116560","3"
"3043895","107079","109751","5"
"3043896","","117462",""
"3043897","","116537",""
"3043899","","107379",""
"3043904","114427","113998","2"
"3043905","104635","102710","4"
"3043906","100334","113237","2"
"3043908","114477","110004","2"
"3043912","102750","112576",""
"3043913","106116","107124","3"
"3043914","107466","114969","5"
"3043916","116435","109779","4"
"3043919","","113837",""
"3043920","115759","107507",""
"3043921","","105789",""
"3043923","104949","105424","1"
"3043925","107685","113562","3"
"3043927","104957","109660","2"
"3043928","","111406",""
"3043931","110668","107729","1"
"3043932","106930","115739",""
"3043934","109398","101469","4"
"3043935","","114035",""
"3043938","","102571",""
"3043941","106967","105243",""
"3043943","","107980",""
"3043944","109555","109805",""
"3043946","","107624",""
"3043950","","107121",""
"3043952","","103642",""
"3043954","115795","111115","3"
"3043956","","106464",""
"3043957","113823","109060",""
"3043959","117427","102963",""
"3043964","","115979",""
"3043965","101950","106482","4"
"3043967","112242","109202",""
"3043968","","116863",""
"3043969","109121","115824","1"
"3043971","109361","104926",""
"3043974","117374","106071","5"
"3043975","","106640",""
"3043976","100253","101882",""
"3043979","107410","105932",""
"3043980","109171","112165","4"
"3043981","","117531",""
"3043982","112963","112463",""
"3043984","","105537",""
"3043990","108340","115132","4"
"3043991","","114637",""
"3043993","103306","110436","3"
"3043994","102714","101318","2"
"3043996","","109693",""
"3043998","116809","100509","5"
"3044000","","114407",""
"3044001","","110892",""
"3044002","116649","107817","2"
"3044003","110186","115814","1"
"3044004","114841","105041","3"
"3044005","105464","114371",""
"3044006","102427","104531","1"
"3044009","","115296",""
"3044010","102063","101390",""
"3044013","105053","102630","2"
"3044016","100447","114373","1"
"3044017","113561","109013",""
"3044019","","103406",""
"3044020","112415","108268",""
"3044026","","117577",""
"3044028","","116980",""
"3044029","101218","112919",""
"3044030","116250","103818",""
"3044034","108487","116070",""
"3044037","","103349",""
"3044040","105201","101303","1"
"3044041","108154","116403",""
"3044042","115560","111875",""
"3044044","","101887",""
"3044045","","117543",""
"3044047","117511","115747","1"
"3044048","114420","105301","3"
"3044049","","102578",""
"3044050","115126","113675",""
"3044052","100001","110474","4"
"3044053","116880","112951","5"
"3044054","108820","101619",""
"3044055","","108904",""
"3044056","105275","108819",""
"3044058","106142","100040",""
"3044062","","108201",""
"3044063","101838","105867",""
"3044064","","105532",""
"3044065","","113033",""
"3044074","115447","103413",""
"3044075","","117013",""
"3044076","","116573",""
"3044077","113635","112995",""
"3044081","","101214",""
"3044083","104460","114286","1"
"3044084","105038","114440",""
"3044088","106922","103431","2"
"3044089","106494","113334","4"
"3044091","108459","103371","5"
"3044092","110300","117139","1"
"3044093","107351","100366","5"
"3044094","112353","109098","5"
"3044096","116294","110675","5"
"3044102","101712","100894","4"
"3044104","","116267",""
"3044106","115543","111361",""
"3044107","","111158",""
"3044108","104463","116789","5"
"3044110","112552","111767","1"
"3044111","107794","115110","4"
"3044113","105063","112943",""
"3044116","","113925",""
"3044118","115073","107642","4"
"3044119","102075","108230",""
"3044120","100432","101640","4"
"3044121","","110459",""
"3044122","","113786",""
"3044123","","109527",""
"3044124","100691","102480","4"
"3044125","","112845",""
"3044126","107336","113969","1"
"3044127","114089","107112",""
"3044131","","108143",""
"3044132","106657","113748","4"
"3044133","106785","109723",""
"3044134","102845","106051","1"
"3044136","114180","100146","5"
"3044137","117019","100655","3"
"3044138","110198","111279","1"
"3044139","106153","116187","2"
"3044140","","106879",""
"3044141","113125","111916",""
"3044142","110526","101797","1"
"3044144","","115349",""
"3044149","101820","117534",""
"3044150","112193","116413","3"
"3044151","104997","113261","4"
"3044152","100057","100159",""
"3044153","112424","100567",""
"3044155","102386","101129","5"
"3044156","104099","112612",""
"3044157","","100515",""
"3044159","115972","100310","5"
"3044160","","108689",""
"3044161","102700","113112","1"
"3044163","","115528",""
"3044167","114042","108788","1"
"3044168","109719","104975",""
"3044169","117584","114240","4"
"3044171","","107979",""
"3044172","110931","114707","1"
"3044173","115510","112380","1"
"3044174","","102679",""
"3044175","","112067",""
"3044178","110715","110220","1"
"3044179","","102369",""
"3044180","","104062",""
"3044182","103559","111468","5"
"3044183","","114697",""
"3044189","113690","101310","4"
"3044192","","109551",""
"3044194","114375","116144",""
"3044195","","109392",""
"3044196","115756","104829","5"
"3044202","114480","109279","3"
"3044203","109376","100742",""
"3044206","116218","104973","2"
"3044207","","113856",""
"3044208","","106634",""
"3044209","114411","100117",""
"3044211","","110498",""
"3044214","","103006",""
"3044215","","111742",""
"3044217","105497","103494",""
"3044218","","113128",""
"3044219","107884","102506",""
"3044221","109980","107632",""
"3044222","","107605",""
"3044224","106985","104079",""
"3044227","113792","110526",""
"3044228","106371","112116","5"
"3044229","115205","101958","5"
"3044231","115904","100264","3"
"3044233","","100929",""
"3044234","107726","109812","2"
"3044237","","113288",""
"3044238","","115699",""
"3044244","107505","116814","1"
"3044246","","107314",""
"3044247","109102","104768","5"
"3044249","110475","110826","5"
"3044251","","102939",""
"3044252","104061","117549",""
"3044254","110815","103703",""
"3044255","","113925",""
"3044259","100523","117418","5"
"3044265","","110330",""
"3044266","","116465",""
"3044269","","107868",""
"3044270","117609","104728",""
"3044272","102074","108794","2"
"3044273","105360","101349","1"
"3044277","112080","108619",""
"3044281","","108150",""
"3044284","108327","101813",""
"3044285","","108926",""
"3044286","","104920",""
"3044288","110037","115935",""
"3044289","","113563",""
"3044290","108154","109476",""
"3044294","","101390",""
"3044295","106838","102854","2"
"3044297","117124","104631","3"
"3044300","","110650",""
"3044303","101472","107819",""
"3044306","","109118",""
"3044308","102745","112388","1"
"3044309","102227","111076","1"
"3044311","","101394",""
"3044316","","115946",""
"3044317","","102272",""
"3044321","115545","103762","4"
"3044322","100751","114553","5"
"3044323","102653","112375",""
"3044328","100487","114175","4"
"3044329","101296","106224","1"
"3044330","104235","104399","5"
"3044331","113733","112274","4"
"3044336","109465","101830","2"
"3044337","105087","103166","3"
"3044340","101578","113296","5"
"3044341","","111032",""
"3044342","105182","110319",""
"3044343","","101053",""
"3044344","113216","100522",""
"3044350","103404","100201","5"
"3044360","104345","103765","4"
"3044368","106618","100737",""
"3044369","101549","110096",""
"3044371","102939","114567","4"
"3044372","107550","109733",""
"3044375","110177","112823",""
"3044377","105146","107494","5"
"3044378","101845","109842","2"
"3044379","113520","111064","1"
"3044380","106221","101027","4"
"3044381","116953","107633","5"
"3044383","111858","115106","4"
"3044386","","101195",""
"3044446","","105032",""
"3044388","","114735",""
"3044391","","109770",""
"3044393","","110206",""
"3044394","","105073",""
"3044396","114369","104684",""
"3044397","","116980",""
"3044399","109400","109233",""
"3044400","","101645",""
"3044402","101493","110567","1"
"3044409","112850","100373","2"
"3044410","","112873",""
"3044412","","107218",""
"3044416","112012","110143",""
"3044417","","110071",""
"3044420","108146","115119","1"
"3044422","114062","110257","1"
"3044423","100166","101868","1"
"3044424","105322","105540","5"
"3044426","","117144",""
"3044427","112779","117152","2"
"3044428","111531","114226",""
"3044430","108545","112668","2"
"3044432","107724","116300",""
"3044434","","106159",""
"3044437","","109460",""
"3044439","","112970",""
"3044440","108060","112920","1"
"3044442","105081","112657",""
"3044443","","107832",""
"3044447","104127","110139","3"
"3044449","110508","103347","5"
"3044453","101696","109646",""
"3044455","","103245",""
"3044458","","101116",""
"3044459","102147","105052","4"
"3044460","110328","107366","5"
"3044463","101824","103974",""
"3044464","","109395",""
"3044469","","105768",""
"3044474","","111155",""
"3044477","106539","111283","5"
"3044478","111844","114411","4"
"3044480","102349","101455",""
"3044481","","115416",""
"3044482","103534","101155","3"
"3044485","116386","100331","4"
"3044486","101774","105978","4"
"3044487","110653","102727",""
"3044489","","101671",""
"3044490","","111271",""
"3044491","110975","108172",""
"3044492","104567","114214",""
"3044494","","113213",""
"3044495","102498","108354","4"
"3044496","","109853",""
"3044497","","106276",""
"3044498","111103","100894","1"
"3044505","115131","115401",""
"3044508","","102420",""
"3044515","100061","100515",""
"3044517","100242","104098","4"
"3044520","102921","102322","5"
"3044521","107629","106869","1"
"3044522","109642","115838","2"
"3044525","","110342",""
"3044526","","104375",""
"3044527","","107891",""
"3044529","101665","115383","5"
"3044530","116022","109233",""
"3044532","103222","106398",""
"3044533","107508","116503","1"
"3044535","","103288",""
"3044537","","106026",""
"3044539","105017","116708",""
"3044542","109741","102850",""
"3044544","101727","105870",""
"3044545","","117453",""
"3044547","105198","115625",""
"3044548","110627","105932",""
"3044549","114270","108466","3"
"3044551","","107216",""
"3044552","107855","114194",""
"3044553","114795","110151",""
"3044554","110593","107341",""
"3044559","","114005",""
"3044560","","111994",""
"3044561","116778","111115","2"
"3044565","","113935",""
"3044566","","101201",""
"3044567","","102404",""
"3044569","","112756",""
"3044570","115899","117414","3"
"3044573","","112048",""
"3044574","108780","100574",""
"3044575","108882","115577",""
"3044576","102945","106950","5"
"3044578","107249","106635",""
"3044580","100719","108599","4"
"3044582","","110428",""
"3044583","","116492",""
"3044584","111550","109859","1"
"3044585","116292","111570","1"
"3044587","102648","105124",""
"3044588","102236","106116",""
"3044589","110312","104254","5"
"3044591","","108304",""
"3044594","114736","113452","3"
"3044595","","109048",""
"3044597","109090","104303","1"
"3044598","101929","112016","4"
"3044601","","102838",""
"3044605","103551","106299","3"
"3044607","108184","111496","1"
"3044615","102450","106044","1"
"3044616","","103205",""
"3044619","104028","107223",""
"3044620","","115199",""
"3044623","","102182",""
"3044627","108962","115312",""
"3044632","100132","115965","5"
"3044634","102047","103138","2"
"3331166","114565","112245",""
"3044637","115622","106287","3"
"3044640","108991","101671",""
"3044643","102220","117508","1"
"3044645","","108015",""
"3044647","","112855",""
"3044649","","113725",""
"3044651","112682","103176","3"
"3044652","112061","106858","1"
"3044657","113753","100140",""
"3044660","108300","110107","1"
"3044662","103350","107633","1"
"3044664","","101929",""
"3044665","103421","108922",""
"3044667","","112714",""
"3044671","102831","109401","2"
"3044674","","107933",""
"3044678","","115656",""
"3044680","113037","111310","4"
"3044681","","112420",""
"3044683","","112146",""
"3044684","","108349",""
"3044685","","109578",""
"3044687","102740","106369",""
"3044690","112288","115220",""
"3044692","112674","100674",""
"3044693","","116350",""
"3044697","","111563",""
"3044701","","103195",""
"3044704","100428","112865","1"
"3044705","110447","111100","5"
"3044706","110016","116667","1"
"3044708","","106157",""
"3044712","113408","116877","1"
"3044713","115692","115875","5"
"3044714","","100925",""
"3044716","","107268",""
"3044717","","116695",""
"3044718","110138","103833","5"
"3044720","","108319",""
"3044725","110356","114458","4"
"3044728","107530","105500","5"
"3044730","","100934",""
"3044731","101086","107562","2"
"3044733","105496","109431",""
"3044734","100706","109477","1"
"3044736","111846","113048","3"
"3044737","116264","109565","3"
"3044741","112068","110751","1"
"3044742","","106111",""
"3044743","","108263",""
"3044744","100262","107781","1"
"3044745","","101413",""
"3044746","112608","111616","4"
"3044747","","103925",""
"3044749","108465","111017","4"
"3044755","111823","115764","1"
"3044757","109306","110827","4"
"3044760","111112","103335","4"
"3044763","114247","116778","5"
"3044764","","106032",""
"3044766","109026","115139","5"
"3044769","107713","107868",""
"3044770","101211","107048","1"
"3044776","117230","108093","1"
"3044777","108855","113007",""
"3044778","104914","112328",""
"3044779","114045","102914","4"
"3044780","","110443",""
"3044781","","109338",""
"3044783","","106274",""
"3044784","108039","106636","1"
"3044785","110359","115931","1"
"3044787","103833","108616",""
"3044788","","106797",""
"3044790","103421","100142","2"
"3044791","","103478",""
"3044793","","112136",""
"3044796","","103200",""
"3044798","105561","104822",""
"3044799","","106571",""
"3044801","113541","114109","4"
"3044802","","114684",""
"3044804","108001","107359","1"
"3044806","","109054",""
"3044808","","101329",""
"3044811","","115788",""
"3044813","114030","100565","5"
"3044815","","109872",""
"3044817","","114302",""
"3044820","","113059",""
"3044821","116603","113159","3"
"3044822","105699","100143",""
"3044824","107340","106214","5"
"3044825","107389","105931",""
"3044826","116920","100323","1"
"3044829","106758","114352",""
"3044831","114132","106053",""
"3044832","115507","114346","4"
"3044836","","104532",""
"3044839","113116","111822","1"
"3044840","108843","104463","5"
"3044843","101844","117237","3"
"3044844","106533","109848","4"
"3044845","102328","105648",""
"3044846","114605","114722","3"
"3044847","106267","104616","1"
"3044852","106609","103367",""
"3044853","","115827",""
"3044854","100647","100109","4"
"3044858","","110550",""
"3044861","","101135",""
"3044865","112896","116955","1"
"3044866","105319","101415","3"
"3044868","117229","115163",""
"3044869","","100181",""
"3044872","","103622",""
"3044876","","111251",""
"3044877","114996","112169",""
"3044878","103359","105213","4"
"3044881","102307","112019",""
"3044882","","110267",""
"3044883","108066","104586",""
"3044885","106683","108642",""
"3044888","115759","114075",""
"3044889","109871","101170","1"
"3044891","102117","102193","1"
"3044893","108109","114228","5"
"3044895","102932","108600",""
"3044897","104233","115986","5"
"3044900","115536","106228","2"
"3044901","107536","100645","4"
"3044903","","105345",""
"3044904","100459","109607",""
"3044905","","116945",""
"3044906","","102679",""
"3044908","111608","106288",""
"3044909","106468","114765","3"
"3044913","102344","110931","3"
"3044914","116009","110655",""
"3044919","","105517",""
"3044921","","109184",""
"3044923","","105684",""
"3044926","108017","113267","2"
"3044928","105654","115333","1"
"3044930","","104094",""
"3044932","116952","100512","4"
"3044933","103743","117029","3"
"3044934","","110679",""
"3044935","114624","105000","1"
"3044936","116568","111902","1"
"3044938","114616","115754",""
"3044939","110222","111976","1"
"3044941","106177","103485",""
"3044942","106459","100122",""
"3044943","","105692",""
"3044944","109443","101737","2"
"3044945","","115914",""
"3044949","","101953",""
"3044951","115841","105388","1"
"3044952","111852","111471",""
"3044956","103689","101004","4"
"3044960","104484","104677",""
"3044966","110245","107342","3"
"3044967","103472","100492","5"
"3044968","","105032",""
"3044971","111540","106948","2"
"3044975","","105969",""
"3044976","105311","115232",""
"3044977","","108197",""
"3044980","","111906",""
"3044981","112070","109891",""
"3044982","117255","108954","5"
"3044986","104653","111165","4"
"3044987","101026","105180","5"
"3044988","103116","106237","2"
"3044990","","109707",""
"3044991","116028","114486","1"
"3044993","","105812",""
"3044995","112167","114796","3"
"3044996","","109080",""
"3044997","117360","116884",""
"3044999","104068","103771",""
"3045001","113673","102123","4"
"3045002","","105596",""
"3045004","102806","101037",""
"3045005","117154","111981","3"
"3045008","112125","100881",""
"3045010","113088","113045","4"
"3045011","108895","108434","3"
"3045014","115428","107521","5"
"3045015","114991","111566",""
"3045016","112516","116400","5"
"3045017","103750","117310",""
"3045018","102727","116560","5"
"3045021","100731","105536","3"
"3045023","","103657",""
"3045025","","113432",""
"3045027","113438","116460",""
"3045030","","107100",""
"3045032","105447","117381","2"
"3045033","109876","114496",""
"3045034","","112873",""
"3045037","112726","100168",""
"3045039","113142","102692","1"
"3045040","","112850",""
"3045043","105181","111729","1"
"3045044","","104766",""
"3045047","","117378",""
"3045048","","110926",""
"3045049","103564","108386","1"
"3045050","","101956",""
"3045051","116254","106842","1"
"3045052","","104196",""
"3045053","","102646",""
"3045054","","111355",""
"3045056","113999","100047","2"
"3045057","","105162",""
"3045063","114851","114195","4"
"3045065","115292","110114",""
"3045066","100798","114416","5"
"3045068","100931","109029","4"
"3045069","","103784",""
"3045070","116783","104006","5"
"3045072","","108392",""
"3045074","106282","101075","3"
"3045079","102417","114605",""
"3045081","116750","112628",""
"3045083","","111520",""
"3045084","106170","103384","2"
"3045088","109062","109854",""
"3045089","117232","108128","5"
"3045090","107444","106530","5"
"3045092","115252","101618","5"
"3045094","113935","110043",""
"3045095","","106049",""
"3045097","","102334",""
"3045098","115071","106996",""
"3045102","105663","105750",""
"3045103","110153","105487","2"
"3045104","103064","111461","2"
"3045105","","106159",""
"3045108","117378","102509","2"
"3045109","","110948",""
"3045114","112377","106920","4"
"3045115","107660","114516","5"
"3045116","107718","117532",""
"3045117","107774","105256","3"
"3045119","105945","112050",""
"3045120","113795","111341",""
"3045121","102318","112922","2"
"3045122","","111733",""
"3045123","103409","106589","4"
"3045128","112327","112876",""
"3045129","","102293",""
"3045132","115559","110743",""
"3045133","116804","112819","3"
"3045134","100369","105167","4"
"3045135","","114441",""
"3045138","115250","105855","3"
"3045139","103336","113656",""
"3045140","100064","103017",""
"3045142","","103389",""
"3045144","116106","112958",""
"3045145","","114342",""
"3045146","100032","114784","1"
"3045147","105982","105236","5"
"3045149","","105382",""
"3045152","109517","109342",""
"3045155","","103048",""
"3045157","103839","107179",""
"3045158","116789","105093","4"
"3045159","111543","117156","4"
"3045160","110766","113071","4"
"3045162","102786","112311",""
"3045164","106479","111561",""
"3045168","113075","110919",""
"3045171","102925","103272",""
"3045173","","108834",""
"3045178","109313","107734","1"
"3045179","104640","105316","3"
"3045183","","105764",""
"3045185","","108174",""
"3045189","111780","109570",""
"3045190","","117106",""
"3045197","108590","115206",""
"3045198","","112146",""
"3045201","108944","117292",""
"3045202","104417","107423",""
"3045204","116248","105337",""
"3045206","103200","115498",""
"3045208","108766","102174",""
"3045211","107318","107619","5"
"3045212","109333","106920","1"
"3045213","116161","116133","4"
"3045214","116331","106953","2"
"3045215","","116776",""
"3045216","","109616",""
"3045217","116587","108879","1"
"3045219","102906","111327","5"
"3045220","107613","116447","1"
"3045222","","113481",""
"3045223","","105248",""
"3045224","114115","110775","1"
"3045225","","115665",""
"3045229","113366","104981","5"
"3045230","","103775",""
"3045231","107170","107579","4"
"3045232","109532","112864",""
"3045233","102125","107017",""
"3045234","109682","111001","4"
"3045235","105227","109279","1"
"3045239","","104201",""
"3045241","100070","114973","1"
"3045242","","110232",""
"3045244","","101493",""
"3045245","","111248",""
"3045246","107099","112958",""
"3045247","","105304",""
"3045248","114981","112082",""
"3045250","","107584",""
"3045251","115779","111823","2"
"3045253","101060","100397",""
"3045254","108961","114291","1"
"3045256","","111586",""
"3045257","","101329",""
"3045265","111384","103858","1"
"3045266","109402","114883",""
"3045270","103700","107281","2"
"3045272","102109","111745","1"
"3045274","","103562",""
"3045275","","107885",""
"3045276","","115482",""
"3045278","","103898",""
"3045279","","100845",""
"3045280","110317","116232","1"
"3045282","107763","100361","5"
"3045283","101265","117483","5"
"3045284","108360","102579","5"
"3045285","110360","109550",""
"3045287","107431","114532","1"
"3045288","","117378",""
"3045290","113630","105298","5"
"3045294","","103778",""
"3045297","","100925",""
"3045300","113763","103249","1"
"3045301","","104991",""
"3045303","","107706",""
"3045304","100337","109568","3"
"3045306","105052","109061","3"
"3045313","","114212",""
"3045315","109486","101394",""
"3045316","115409","112813","1"
"3045318","116849","110655",""
"3045320","","104860",""
"3045321","114234","101365","5"
"3045323","","105206",""
"3045324","","115801",""
"3045326","108205","103347","1"
"3045327","","113680",""
"3045331","102267","105574","4"
"3045332","","102307",""
"3045333","","109727",""
"3045334","","113578",""
"3045337","","110428",""
"3045339","","108726",""
"3045340","113178","117317","5"
"3045342","108389","111107",""
"3045348","106377","106962","3"
"3045351","","101240",""
"3045352","101452","103872","1"
"3045354","","108065",""
"3045355","105578","114188","1"
"3045356","","117320",""
"3045357","","104324",""
"3045361","108118","115311",""
"3045362","106110","113767","2"
"3045365","116638","107968",""
"3045367","105018","104461","1"
"3045369","","104412",""
"3045372","","101115",""
"3045373","","117275",""
"3045375","109774","107752","3"
"3045376","100815","107479",""
"3045377","110704","109208","1"
"3045379","101864","101681","1"
"3045382","","103868",""
"3045384","101139","112699","3"
"3045387","","107350",""
"3045388","107571","110815",""
"3045391","116342","114505","5"
"3045398","102007","117071",""
"3045399","103728","101421","5"
"3045400","102626","111916",""
"3045403","104077","106024",""
"3045405","110206","107137","1"
"3045406","109643","106862",""
"3045416","100899","110259",""
"3045419","","109016",""
"3045420","","105366",""
"3045424","","101304",""
"3045426","101925","108937",""
"3045427","107605","112811",""
"3045428","","110303",""
"3045432","","104426",""
"3045433","115723","105403",""
"3045437","109287","116984",""
"3045438","112643","107366","2"
"3045442","115790","107903",""
"3045443","102601","106884",""
"3045445","104373","112116","4"
"3045446","113950","102185","4"
"3045448","","100462",""
"3045450","","115254",""
"3045452","","103496",""
"3045457","","101478",""
"3045458","111879","108878","4"
"3045461","105326","115413",""
"3045462","101876","103038","1"
"3045463","109440","100270","4"
"3045465","110674","113914",""
"3045466","","113274",""
"3045468","","100159",""
"3045471","107959","104453","4"
"3045472","","102478",""
"3045477","100933","113171","1"
"3045478","102987","113530",""
"3045480","108325","107702","4"
"3045481","","116713",""
"3045488","108159","116505","1"
"3045490","109985","115104",""
"3045493","","115635",""
"3045499","111603","108538",""
"3045501","","116109",""
"3045508","","110390",""
"3045510","114084","110090","4"
"3045511","","103196",""
"3045514","107587","104114","4"
"3045516","109052","105830",""
"3045519","113172","108273",""
"3045521","","107232",""
"3045523","107839","103066","4"
"3045527","105841","101202",""
"3045528","101080","103602",""
"3045531","","106211",""
"3045532","","109224",""
"3045533","109802","103136","4"
"3045535","117114","111386",""
"3045541","114894","109892","5"
"3045543","110792","102017",""
"3045547","109605","116209","5"
"3045548","106827","107588",""
"3045549","113154","101178","1"
"3045555","112512","109091","4"
"3045559","117184","105274","4"
"3045560","109517","107807","4"
"3045561","","115861",""
"3045562","107136","115383","2"
"3045563","","106381",""
"3045566","","100932",""
"3045567","107363","106829",""
"3045568","","103981",""
"3045569","113520","114946","1"
"3045570","","106230",""
"3045571","112584","111535","1"
"3045572","106080","116514","1"
"3045574","114032","104749","5"
"3045576","115872","103793",""
"3045577","","104563",""
"3045579","","110899",""
"3045581","105588","101091","1"
"3045582","107003","101245","3"
"3045584","117205","104457","1"
"3045587","102300","112315",""
"3045588","","109283",""
"3045590","115988","104541","4"
"3045591","104813","106643","3"
"3045592","112595","103307",""
"3045593","111597","102802",""
"3045594","","106347",""
"3045596","","101205",""
"3045599","113604","111838",""
"3045601","","100249",""
"3045602","115490","111933",""
"3045604","","114604",""
"3045605","111632","110548","4"
"3045606","100900","107849",""
"3045607","","116960",""
"3045609","","104019",""
"3045611","111891","111814","4"
"3045612","107919","117093",""
"3045613","","110193",""
"3045614","115284","111516","1"
"3045616","","101097",""
"3045617","","107628",""
"3045619","110476","116329","1"
"3045620","","100484",""
"3045621","116924","113919",""
"3045625","112521","102003",""
"3045626","103154","105573",""
"3045627","","102614",""
"3045628","","110184",""
"3045629","","113388",""
"3045630","115636","101014",""
"3045631","","113535",""
"3045634","","104609",""
"3045636","","106599",""
"3045639","","104278",""
"3045640","108411","107076","5"
"3045642","","105157",""
"3045643","","113985",""
"3045644","","101547",""
"3045645","","106929",""
"3045646","104969","109442","1"
"3045648","","104771",""
"3045653","101931","106067","1"
"3045656","","110924",""
"3045658","","109101",""
"3045659","","103841",""
"3045660","105291","107563","3"
"3045661","104063","101305",""
"3045662","","103828",""
"3045663","104875","101203",""
"3045664","","101333",""
"3045669","","106732",""
"3045670","101572","114566","4"
"3045671","116034","110307","4"
"3045672","","117286",""
"3045673","115061","110174",""
"3045674","109865","113010","5"
"3045675","105419","109550",""
"3045734","","116563",""
"3045677","105929","105063","4"
"3045680","","109677",""
"3045681","108045","106789","4"
"3045684","109546","114903",""
"3045686","108098","115700","5"
"3045687","102273","116755",""
"3045688","114283","114727","1"
"3045689","103048","101921","3"
"3045691","116699","113395",""
"3045693","110315","113112","2"
"3045697","104824","102636",""
"3045698","108016","114588","4"
"3045700","111020","111361",""
"3045702","","107775",""
"3045703","111016","114589","4"
"3045709","101549","104733",""
"3045710","102864","116038","1"
"3045711","112705","113105","1"
"3045713","105254","102794",""
"3045718","116074","115847",""
"3045724","112220","101497","4"
"3045726","103474","107984",""
"3045727","","109033",""
"3045728","100231","108613",""
"3045729","104719","105447","5"
"3045732","107255","106816",""
"3045733","112267","106012","4"
"3045736","109453","113077",""
"3045738","102709","114262","1"
"3045742","111388","104842","1"
"3045743","116879","110409","3"
"3045744","102647","114254","2"
"3045745","101637","112320",""
"3045746","100083","111220",""
"3045747","117522","116958","2"
"3045748","114825","107249","3"
"3045749","102670","100325","5"
"3045751","","111594",""
"3045753","113560","106506","4"
"3045755","113347","103435",""
"3045756","111288","104822",""
"3045757","100869","100942","5"
"3045758","","104454",""
"3045759","","100304",""
"3045761","105283","102786",""
"3045762","111648","110398","5"
"3045766","114401","106950","1"
"3045767","","107851",""
"3045769","114689","116557",""
"3045770","102739","113018","1"
"3045771","106631","117534",""
"3045772","110439","111566",""
"3045773","115830","103413",""
"3045774","112041","101058","4"
"3045775","112224","109303","2"
"3045777","","103784",""
"3045779","117622","102927",""
"3045782","101386","103798",""
"3045787","","104352",""
"3045788","101494","111832",""
"3045789","111832","101935",""
"3045791","115304","101242","1"
"3045792","103358","113877","1"
"3045794","115249","114039",""
"3045799","102589","111082",""
"3045800","","103621",""
"3045802","111787","100927","3"
"3045805","","116862",""
"3045806","","117140",""
"3045807","","103487",""
"3045808","","108666",""
"3045810","100372","114557","4"
"3045815","113058","100026","4"
"3045817","","101762",""
"3045818","111144","100074","1"
"3045819","116447","107049",""
"3045821","","112988",""
"3045823","","102408",""
"3045824","","107542",""
"3045825","112768","100677","5"
